,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,NOSE LANDING GEAR COMPRESSED SYS. 1,N1 ACTUAL (LOW ROTOR SPEED) SYS. 1,N1 ACTUAL (LOW ROTOR SPEED) SYS. 2,,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),,NORMAL ACCELERATION SYS. 1,LONGITUDINAL ACCELERATION SYS. 1,LATERAL ACCELERATION SYS. 1,Vertical Speed computed on ground,SELECTED FPA,DRIFT ANGLE SYS. 1,MAGNETIC HEADING,Air path - Longitude,Air path - Latitude,DEPARTURE AIRPORT,City pair TO,WIND SPEED,WIND DIRECTION - TRUE,AP1 ENGAGED SYS. 1,AP2 ENGAGED SYS. 1,PITCH CAPT CMD POSITION,PITCH F/O CMD POSITION,ROLL CAPT CMD POSITION,ROLL F/O CMD POSITION,RUDDER POSITION SYS. 1,ELEVATOR POSITION LEFT SYS. 1,ELEVATOR POSITION RIGHT SYS. 1,FLAP ACTUAL POSITION,RH SPL 2 POSITION SYS. 2,RH SPL 3 POSITION SYS. 2,,RH SPL 5 POSITION SYS. 2,TOTAL AIR TEMPERATURE,N1 VIB ENG 1 BRG1 OR TRF SYS. 1,N1 VIB ENG 2 BRG1 OR TRF SYS. 1,N2 VIB ENG 1 BRG1 OR TRF SYS. 1,N2 VIB ENG 1 BRG1 OR TRF SYS. 1,IAE EGT LPT EXIT TEMP SYS. 1,IAE EGT LPT EXIT TEMP SYS. 2,GROSS WEIGHT (KGS.),Recorded Time,Recorded Date
,,,,,,%,%,,feet,feet,knot,,g,g,g,ft/min,deg,deg,deg,deg,deg,,,knot,deg,,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,,deg,deg C,%,%,%,%,deg C,deg C,kg,,
13:14:12,26/01/16,13:14:09, 20,CRUISE,AIR,  79.0,  79.0,,22191.58, 3687.0,346.00,, 0.965, 0.023, -0.0234,   48,   0.0,  2.109,268.24, 117.4383, 31.7856,,,,253.83,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,   0,  90,,   0,, 1.2, 1.0, 0.2, 1.0, 597.00, 606.00,,13:14:09,26/01/16
13:14:13,26/01/16,13:14:13, 20,CRUISE,AIR,  78.9,  78.9,,22187.58, 3693.5,346.00,, 0.965, 0.023, -0.0156,   32,   0.0,,268.24, 117.4362, 31.7856,,ZLXY,,253.83,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,  0.00, 1.2, 1.0, 0.2, 1.0, 596.00, 606.00, 62506,13:14:13,26/01/16
13:14:14,26/01/16,13:14:13, 20,CRUISE,AIR,  78.8,  78.8,,22187.58, 3693.5,346.00,, 0.965, 0.023, -0.0234,  -18,   0.0,,267.89, 117.4340, 31.7855,,, 81.00,253.83,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.0, 1.0, 0.2, 1.0, 595.00, 606.00,,13:14:13,26/01/16
13:14:15,26/01/16,13:14:13, 20,CRUISE,AIR,  78.5,  78.5,,22187.58, 3694.5,346.00,, 0.965, 0.020, -0.0156,  -12,   0.0,,267.89, 117.4318, 31.7855,ZSNT,,,253.83,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,   0,   0,,   0,  0.00, 1.0, 1.0, 0.2, 1.0, 594.00, 605.00, 62506,13:14:13,26/01/16
13:14:16,26/01/16,13:14:13, 20,CRUISE,AIR,  78.4,  78.4,,22187.58, 3694.5,346.00,, 0.965, 0.020, -0.0156,   -8,   0.0,  1.934,267.89, 117.4296, 31.7854,,,,253.83,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.0, 0.2, 1.0, 593.00, 604.00,,13:14:13,26/01/16
13:14:17,26/01/16,13:14:17, 20,CRUISE,AIR,  78.3,  78.3,,22187.58, 3699.5,346.00,, 0.965, 0.023, -0.0195,   -5,   0.0,,267.89, 117.4274, 31.7853,,ZLXY,,253.83,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,   0,   0,,   0,  0.25, 1.2, 1.0, 0.2, 1.0, 592.00, 602.00, 62506,13:14:17,26/01/16
13:14:18,26/01/16,13:14:17, 20,CRUISE,AIR,  78.0,  78.0,,22187.58, 3699.5,346.00,, 0.977, 0.020, -0.0156,   -4,   0.0,,267.89, 117.4252, 31.7852,,, 81.00,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.0, 0.2, 1.0, 591.00, 601.00,,13:14:17,26/01/16
13:14:19,26/01/16,13:14:17, 20,CRUISE,AIR,  77.8,  77.8,,22187.58, 3700.0,346.00,, 0.977, 0.020, -0.0156,   -2,   0.0,,267.89, 117.4230, 31.7852,ZSNT,,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,   0,   0,,   0,  0.25, 1.2, 1.0, 0.2, 1.0, 590.00, 600.00, 62506,13:14:17,26/01/16
13:14:20,26/01/16,13:14:17, 20,CRUISE,AIR,  77.6,  77.6,,22187.58, 3700.0,346.00,, 0.977, 0.020, -0.0195,   -2,   0.0,  1.934,267.89, 117.4208, 31.7851,,,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.0, 0.2, 1.0, 589.00, 599.00,,13:14:17,26/01/16
13:14:21,26/01/16,13:14:21, 20,CRUISE,AIR,  77.5,  77.5,,22183.58, 3702.5,346.00,, 0.977, 0.016, -0.0156,  -41,   0.0,,267.89, 117.4186, 31.7850,,ZLXY,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,   0,   0,,   0,  0.25, 1.2, 1.0, 0.2, 1.0, 588.00, 598.00, 62506,13:14:21,26/01/16
13:14:22,26/01/16,13:14:21, 20,CRUISE,AIR,  77.4,  77.4,,22183.58, 3702.5,346.00,, 0.977, 0.020, -0.0156,  -67,   0.0,,267.89, 117.4164, 31.7850,,, 81.00,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.0, 0.2, 1.0, 587.00, 598.00,,13:14:21,26/01/16
13:14:23,26/01/16,13:14:21, 20,CRUISE,AIR,  77.4,  77.4,,22183.58, 3704.0,346.00,, 0.977, 0.016, -0.0156,  -45,   0.0,,267.89, 117.4142, 31.7849,ZSNT,,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.25, 1.2, 1.0, 0.2, 1.0, 587.00, 597.00, 62506,13:14:21,26/01/16
13:14:24,26/01/16,13:14:21, 20,CRUISE,AIR,  77.3,  77.3,,22183.58, 3704.0,346.00,, 0.965, 0.020, -0.0156,  -30,   0.0,  1.934,267.89, 117.4120, 31.7848,,,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.0, 0.2, 1.0, 586.00, 597.00,,13:14:21,26/01/16
13:14:25,26/01/16,13:14:25, 20,CRUISE,AIR,  77.0,  77.0,,22187.58, 3708.0,346.00,, 0.977, 0.020, -0.0156,   19,   0.0,,267.89, 117.4098, 31.7848,,ZLXY,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.25, 1.2, 1.0, 0.2, 1.0, 585.00, 595.00, 62506,13:14:25,26/01/16
13:14:26,26/01/16,13:14:25, 20,CRUISE,AIR,  76.9,  76.9,,22183.58, 3708.0,346.00,, 0.977, 0.020, -0.0156,   13,   0.0,,267.89, 117.4076, 31.7847,,, 81.00,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.0, 0.2, 1.0, 584.00, 594.00,,13:14:25,26/01/16
13:14:27,26/01/16,13:14:25, 20,CRUISE,AIR,  76.9,  76.9,,22183.58, 3713.0,346.00,, 0.977, 0.020, -0.0156,  -31,   0.0,,267.89, 117.4054, 31.7846,ZSNT,,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.25, 1.2, 1.0, 0.2, 1.0, 584.00, 594.00, 62488,13:14:25,26/01/16
13:14:28,26/01/16,13:14:25, 20,CRUISE,AIR,  76.9,  76.9,,22183.58, 3713.0,346.00,, 0.977, 0.016, -0.0156,  -21,   0.0,  1.846,268.24, 117.4032, 31.7846,,,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.0, 1.0, 0.2, 1.0, 584.00, 594.00,,13:14:25,26/01/16
13:14:29,26/01/16,13:14:29, 20,CRUISE,AIR,  76.9,  77.0,,22183.58, 3708.5,345.00,, 0.977, 0.016, -0.0156,  -14,   0.0,,268.24, 117.4010, 31.7845,,ZLXY,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.25, 1.0, 1.0, 0.2, 1.0, 583.00, 593.00, 62488,13:14:29,26/01/16
13:14:30,26/01/16,13:14:29, 20,CRUISE,AIR,  77.1,  77.1,,22183.58, 3708.5,345.00,, 0.965, 0.016, -0.0156,   -9,   0.0,,268.24, 117.3988, 31.7845,,, 81.00,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.0, 1.0, 0.2, 1.0, 583.00, 593.00,,13:14:29,26/01/16
13:14:31,26/01/16,13:14:29, 20,CRUISE,AIR,  77.3,  77.3,,22183.58, 3706.0,345.00,, 0.977, 0.016, -0.0156,   -6,   0.0,,268.24, 117.3966, 31.7844,ZSNT,,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.25, 1.0, 1.0, 0.2, 1.0, 583.00, 593.00, 62488,13:14:29,26/01/16
13:14:32,26/01/16,13:14:29, 20,CRUISE,AIR,  77.4,  77.5,,22183.58, 3706.0,345.00,, 0.977, 0.020, -0.0156,   -4,   0.0,  1.934,268.24, 117.3944, 31.7843,,,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.0, 1.0, 0.2, 1.0, 583.00, 594.00,,13:14:29,26/01/16
13:14:33,26/01/16,13:14:33, 20,CRUISE,AIR,  77.6,  77.6,,22183.58, 3706.0,345.00,, 0.977, 0.020, -0.0156,   -3,   0.0,,268.24, 117.3922, 31.7843,,ZLXY,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.25, 1.2, 1.0, 0.2, 1.0, 583.00, 594.00, 62488,13:14:33,26/01/16
13:14:34,26/01/16,13:14:33, 20,CRUISE,AIR,  77.8,  77.9,,22183.58, 3706.0,345.00,, 0.977, 0.020, -0.0156,   -2,   0.0,,268.24, 117.3900, 31.7842,,, 81.00,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.0, 0.2, 1.0, 584.00, 594.00,,13:14:33,26/01/16
13:14:35,26/01/16,13:14:33, 20,CRUISE,AIR,  77.9,  77.9,,22187.58, 3702.5,345.00,, 0.965, 0.020, -0.0156,   38,   0.0,,268.24, 117.3879, 31.7842,ZSNT,,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.25, 1.2, 1.0, 0.2, 1.0, 585.00, 595.00, 62488,13:14:33,26/01/16
13:14:36,26/01/16,13:14:33, 20,CRUISE,AIR,  78.0,  78.0,,22187.58, 3702.5,345.00,, 0.977, 0.020, -0.0156,   65,   0.0,  1.934,268.24, 117.3857, 31.7841,,,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.0, 0.2, 1.0, 586.00, 595.00,,13:14:33,26/01/16
13:14:37,26/01/16,13:14:37, 20,CRUISE,AIR,  78.0,  78.0,,22187.58, 3705.0,345.00,, 0.965, 0.020, -0.0156,   44,   0.0,,268.24, 117.3835, 31.7841,,ZLXY,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.25, 1.0, 1.0, 0.2, 1.0, 586.00, 595.00, 62488,13:14:37,26/01/16
13:14:38,26/01/16,13:14:37, 20,CRUISE,AIR,  78.0,  78.0,,22183.58, 3705.0,345.00,, 0.977, 0.020, -0.0156,  -10,   0.0,,268.24, 117.3813, 31.7840,,, 82.00,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.0, 0.2, 1.0, 586.00, 595.00,,13:14:37,26/01/16
13:14:39,26/01/16,13:14:37, 20,CRUISE,AIR,  78.0,  78.0,,22187.58, 3704.5,345.00,, 0.977, 0.020, -0.0156,   -7,   0.0,,268.24, 117.3791, 31.7839,ZSNT,,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.25, 1.2, 1.0, 0.2, 1.0, 586.00, 596.00, 62488,13:14:37,26/01/16
13:14:40,26/01/16,13:14:37, 20,CRUISE,AIR,  77.9,  77.8,,22187.58, 3704.5,345.00,, 0.965, 0.020, -0.0156,   35,   0.0,  1.934,268.24, 117.3769, 31.7839,,,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.0, 0.2, 1.0, 585.00, 595.00,,13:14:37,26/01/16
13:14:41,26/01/16,13:14:41, 20,CRUISE,AIR,  77.8,  77.8,,22187.58, 3698.5,345.00,, 0.977, 0.020, -0.0156,   23,   0.0,,268.24, 117.3747, 31.7838,,ZLXY,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,  0.25, 1.2, 1.0, 0.2, 1.0, 584.00, 594.00, 62469,13:14:41,26/01/16
13:14:42,26/01/16,13:14:41, 20,CRUISE,AIR,  77.6,  77.6,,22187.58, 3698.5,345.00,, 0.977, 0.020, -0.0234,   16,   0.0,,268.24, 117.3725, 31.7838,,, 82.00,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,   0,  90,,   0,, 1.2, 1.0, 0.2, 1.0, 584.00, 594.00,,13:14:41,26/01/16
13:14:43,26/01/16,13:14:41, 20,CRUISE,AIR,  77.5,  77.5,,22183.58, 3700.0,345.00,, 0.977, 0.016, -0.0156,  -29,   0.0,,268.24, 117.3703, 31.7837,ZSNT,,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.25, 1.2, 1.0, 0.2, 1.0, 583.00, 593.00, 62488,13:14:41,26/01/16
13:14:44,26/01/16,13:14:41, 20,CRUISE,AIR,  77.3,  77.1,,22187.58, 3700.0,345.00,, 0.965, 0.016, -0.0156,  -19,   0.0,  2.021,268.24, 117.3681, 31.7837,,,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.0, 0.2, 1.0, 582.00, 592.00,,13:14:41,26/01/16
13:14:45,26/01/16,13:14:45, 20,CRUISE,AIR,  76.9,  76.9,,22187.58, 3699.0,345.00,, 0.977, 0.016, -0.0156,   27,   0.0,,268.24, 117.3659, 31.7836,,ZLXY,,254.53,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.50, 1.2, 1.0, 0.2, 1.0, 581.00, 591.00, 62488,13:14:45,26/01/16
13:14:46,26/01/16,13:14:45, 20,CRUISE,AIR,  76.9,  76.9,,22183.58, 3699.0,345.00,, 0.965, 0.016, -0.0195,  -22,   0.0,,268.24, 117.3637, 31.7835,,, 83.00,253.83,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.0, 0.2, 1.0, 580.00, 591.00,,13:14:45,26/01/16
13:14:47,26/01/16,13:14:45, 20,CRUISE,AIR,  77.0,  76.9,,22187.58, 3692.0,345.00,, 0.977, 0.016, -0.0156,  -15,   0.0,,268.24, 117.3615, 31.7835,ZSNT,,,253.83,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.25, 1.2, 1.0, 0.2, 1.0, 580.00, 591.00, 62469,13:14:45,26/01/16
13:14:48,26/01/16,13:14:45, 20,CRUISE,AIR,  76.9,  76.9,,22187.58, 3692.0,345.00,, 0.977, 0.016, -0.0195,   30,   0.0,  2.109,267.89, 117.3593, 31.7834,,,,253.83,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.0, 0.2, 1.0, 580.00, 590.00,,13:14:45,26/01/16
13:14:49,26/01/16,13:14:49, 20,CRUISE,AIR,  76.9,  76.9,,22187.58, 3688.5,345.00,, 0.965, 0.016, -0.0156,   20,   0.0,,267.89, 117.3571, 31.7833,,ZLXY,,253.83,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.50, 1.2, 1.0, 0.2, 1.0, 579.00, 590.00, 62469,13:14:49,26/01/16
13:14:50,26/01/16,13:14:49, 20,CRUISE,AIR,  76.9,  76.9,,22187.58, 3688.5,345.00,, 0.977, 0.016, -0.0195,   13,   0.0,,267.89, 117.3549, 31.7833,,, 83.00,253.83,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.0, 0.2, 1.0, 580.00, 590.00,,13:14:49,26/01/16
13:14:51,26/01/16,13:14:49, 20,CRUISE,AIR,  77.0,  77.0,,22183.58, 3686.5,345.00,, 0.965, 0.016, -0.0156,  -31,   0.0,,267.89, 117.3527, 31.7832,ZSNT,,,253.83,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.25, 1.2, 1.0, 0.2, 1.0, 579.00, 589.00, 62469,13:14:49,26/01/16
13:14:52,26/01/16,13:14:49, 20,CRUISE,AIR,  77.1,  77.3,,22187.58, 3686.5,345.00,, 0.977, 0.016, -0.0156,  -21,   0.0,  2.197,267.89, 117.3505, 31.7831,,,,253.83,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.0, 1.0, 0.2, 1.0, 580.00, 590.00,,13:14:49,26/01/16
13:14:53,26/01/16,13:14:53, 20,CRUISE,AIR,  77.3,  77.3,,22183.58, 3681.0,345.00,, 0.965, 0.020, -0.0156,  -14,   0.0,,267.89, 117.3483, 31.7831,,ZLXY,,253.83,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.25, 1.2, 1.0, 0.2, 1.0, 580.00, 589.00, 62469,13:14:53,26/01/16
13:14:54,26/01/16,13:14:53, 20,CRUISE,AIR,  77.3,  77.1,,22187.58, 3681.0,345.00,, 0.977, 0.020, -0.0156,   -9,   0.0,,267.89, 117.3461, 31.7830,,, 83.00,253.13,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.0, 0.2, 0.8, 578.00, 589.00,,13:14:53,26/01/16
13:14:55,26/01/16,13:14:53, 20,CRUISE,AIR,  77.3,  77.4,,22187.58, 3680.5,344.00,, 0.965, 0.016, -0.0195,   33,   0.0,,267.89, 117.3439, 31.7829,ZSNT,,,253.13,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.50, 1.2, 1.0, 0.2, 0.8, 578.00, 589.00, 62469,13:14:53,26/01/16
13:14:56,26/01/16,13:14:53, 20,CRUISE,AIR,  77.4,  77.3,,22187.58, 3680.5,344.00,, 0.977, 0.016, -0.0156,   22,   0.0,  2.197,267.89, 117.3417, 31.7829,,,,253.13,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.0, 0.2, 0.8, 579.00, 589.00,,13:14:53,26/01/16
13:14:57,26/01/16,13:14:57, 20,CRUISE,AIR,  77.3,  77.4,,22187.58, 3674.5,344.00,, 0.977, 0.020, -0.0195,   15,   0.0,,267.89, 117.3395, 31.7828,,ZLXY,,253.13,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.50, 1.2, 1.0, 0.2, 0.8, 579.00, 589.00, 62469,13:14:57,26/01/16
13:14:58,26/01/16,13:14:57, 20,CRUISE,AIR,  77.3,  77.4,,22187.58, 3674.5,344.00,, 0.965, 0.020, -0.0156,   10,   0.0,,267.89, 117.3373, 31.7827,,, 83.00,253.13,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.2, 0.2, 0.8, 579.00, 589.00,,13:14:57,26/01/16
13:14:59,26/01/16,13:14:57, 20,CRUISE,AIR,  77.3,  77.3,,22187.58, 3673.5,344.00,, 0.965, 0.020, -0.0156,    7,   0.0,,267.89, 117.3352, 31.7827,ZSNT,,,253.13,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,   0,   0,,   0,  0.50, 1.2, 1.2, 0.2, 0.8, 579.00, 590.00, 62469,13:14:57,26/01/16
13:15:00,26/01/16,13:14:57, 20,CRUISE,AIR,  77.3,  77.4,,22187.58, 3673.5,344.00,, 0.965, 0.020, -0.0156,    5,   0.0,  2.285,267.89, 117.3330, 31.7826,,,,253.13,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.2, 0.2, 0.8, 578.00, 589.00,,13:14:57,26/01/16
13:15:01,26/01/16,13:15:01, 20,CRUISE,AIR,  77.3,  77.3,,22187.58, 3671.0,344.00,, 0.965, 0.020, -0.0156,    3,   0.0,,267.89, 117.3308, 31.7825,,ZLXY,,253.13,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.50, 1.2, 1.2, 0.2, 0.8, 578.00, 588.00, 62451,13:15:01,26/01/16
13:15:02,26/01/16,13:15:01, 20,CRUISE,AIR,  77.4,  77.4,,22187.58, 3671.0,344.00,, 0.977, 0.020, -0.0195,    2,   0.0,,267.89, 117.3286, 31.7824,,, 83.00,253.13,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.2, 0.2, 0.8, 578.00, 588.00,,13:15:01,26/01/16
13:15:03,26/01/16,13:15:01, 20,CRUISE,AIR,  77.5,  77.5,,22187.58, 3673.0,344.00,, 0.965, 0.016, -0.0156,    1,   0.0,,267.89, 117.3264, 31.7824,ZSNT,,,253.13,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.50, 1.2, 1.2, 0.2, 0.8, 578.00, 589.00, 62451,13:15:01,26/01/16
13:15:04,26/01/16,13:15:01, 20,CRUISE,AIR,  77.5,  77.6,,22187.58, 3673.0,344.00,, 0.977, 0.020, -0.0156,    1,   0.0,  2.285,267.89, 117.3242, 31.7823,,,,253.13,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.2, 0.2, 0.8, 579.00, 590.00,,13:15:01,26/01/16
13:15:05,26/01/16,13:15:05, 20,CRUISE,AIR,  77.8,  77.9,,22187.58, 3674.5,344.00,, 0.965, 0.020, -0.0195,    1,   0.0,,267.89, 117.3220, 31.7822,,ZLXY,,253.13,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.25, 1.2, 1.2, 0.2, 0.8, 580.00, 591.00, 62451,13:15:05,26/01/16
13:15:06,26/01/16,13:15:05, 20,CRUISE,AIR,  78.1,  78.1,,22183.58, 3674.5,344.00,, 0.965, 0.020, -0.0117,  -39,   0.0,,267.89, 117.3198, 31.7822,,, 82.00,253.13,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.0, 0.2, 0.8, 581.00, 592.00,,13:15:05,26/01/16
13:15:07,26/01/16,13:15:05, 20,CRUISE,AIR,  78.4,  78.5,,22183.58, 3674.0,344.00,, 0.965, 0.020, -0.0156,  -66,   0.0,,267.89, 117.3176, 31.7821,ZSNT,,,253.13,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  0.25, 1.2, 1.0, 0.2, 0.8, 582.00, 593.00, 62451,13:15:05,26/01/16
13:15:08,26/01/16,13:15:05, 20,CRUISE,AIR,  78.5,  78.5,,22187.58, 3674.0,344.00,, 0.977, 0.023, -0.0156,   -5,   0.0,  2.197,267.89, 117.3154, 31.7820,,,,253.13,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,, 1.2, 1.2, 0.2, 0.8, 583.00, 593.00,,13:15:05,26/01/16
13:15:09,26/01/16,13:15:09, 20,CRUISE,AIR,  78.6,  78.6,,22183.58, 3677.5,345.00,, 0.977, 0.020, -0.0156,   -3,   0.0,,267.89, 117.3132, 31.7820,,ZLXY,,253.13,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.3,  45,  45,  0.00,   0,   0,,   0,  0.25, 1.2, 1.0, 0.2, 0.8, 584.00, 594.00, 62451,13:15:09,26/01/16
13:15:10,26/01/16,13:15:09, 20,CRUISE,AIR,  78.6,  78.8,,22183.58, 3677.5,345.00,, 0.965, 0.023, -0.0156,  -42,   0.0,,267.89, 117.3110, 31.7819,,, 82.00,253.13,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,, 1.2, 1.0, 0.2, 0.8, 584.00, 595.00,,13:15:09,26/01/16
13:15:11,26/01/16,13:15:09, 20,CRUISE,AIR,  78.9,  78.9,,22183.58, 3677.0,345.00,, 0.977, 0.023, -0.0156,  -28,   0.0,,267.89, 117.3089, 31.7818,ZSNT,,,253.13,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,  0.25, 1.2, 1.0, 0.2, 0.8, 585.00, 596.00, 62451,13:15:09,26/01/16
13:15:12,26/01/16,13:15:09, 20,CRUISE,AIR,  79.0,  79.0,,22183.58, 3677.0,345.00,, 0.977, 0.023, -0.0156,  -19,   0.0,  2.197,267.89, 117.3067, 31.7818,,,,253.13,N,FAULT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,  90,,   0,, 1.2, 1.0, 0.2, 0.8, 586.00, 597.00,,13:15:09,26/01/16
